"","hs"
"3961",0.960000045597553
"3962",0.911333376619344
"3963",0.911333376619344
"3964",0.868000041227788
"3965",0.806000038282946
"3966",0.796666704506303
"3967",0.883333375289415
"3968",0.870000041322783
"3969",0.818000038852915
"3970",0.946666711630921
"3971",1.31000006222166
"3972",1.59266674231427
"3973",1.90866675732347
"3974",3.04066681109058
"3975",3.82866684851858
"3976",3.74933351141711
"3977",3.30000015674159
"3978",2.88200013688765
"3979",2.54533345423018
"3980",2.29866677584747
"3981",2.1306667678679
"3982",1.94800009252504
"3983",1.76266675038884
"3984",1.59066674221928
"3985",1.4773334035029
"3986",1.28933339457338
"3987",1.09133338516889
"3988",0.939333377949273
"3989",0.796666704506303
"3990",0.68933336607491
"3991",0.672000031918287
"3992",0.834000039612874
"3993",0.9546667120109
"3994",0.970000046072528
"3995",0.964666712485875
"3996",0.883333375289415
"3997",0.804666704886282
"3998",0.722666700991491
"3999",0.713333367214849
"4000",0.770666703271369
"4001",0.846000040182844
"4002",0.903333376239364
"4003",1.08066671799558
"4004",1.22600005823188
"4005",1.55466674050937
"4006",2.1726667698628
"4007",2.29533344235582
"4008",2.21800010534935
"4009",2.21200010506436
"4010",2.26400010753423
"4011",2.45466678325708
"4012",2.59066678971673
"4013",2.57200012216344
"4014",2.34733344482568
"4015",2.11466676710794
"4016",1.99266676131325
"4017",2.0273334296265
"4018",2.15000010211952
"4019",2.58266678933675
"4020",2.51266678601193
"4021",2.35000011161901
"4022",2.09733343295132
"4023",1.85933342164693
"4024",1.66933341262241
"4025",1.51600007200614
"4026",1.34733339732823
"4027",1.21066672417025
"4028",1.16733338877869
"4029",1.17533338915867
"4030",1.16733338877869
"4031",1.23733339210351
"4032",1.26533339343344
"4033",1.20000005699694
"4034",1.12600005348213
"4035",1.06066671704563
"4036",1.047333383079
"4037",1.09466671866054
"4038",1.22000005794689
"4039",1.26000005984679
"4040",1.22266672474022
"4041",1.19733339020361
"4042",1.15200005471706
"4043",1.03666671590569
"4044",0.923333377189313
"4045",0.863333374339466
"4046",0.857333374054482
"4047",0.841333373294522
"4048",0.854666707261155
"4049",0.88133337519442
"4050",0.873333374814441
"4051",0.859333374149477
"4052",0.768666703176374
"4053",0.652000030968338
"4054",0.637333363605042
"4055",0.692000032868236
"4056",0.764666702986384
"4057",0.845333373484512
"4058",0.99533338060913
"4059",1.10533338583385
"4060",1.11733338640382
"4061",1.16733338877869
"4062",1.10066671894553
"4063",1.01466671486075
"4064",0.954000045312569
"4065",0.902000042842701
"4066",0.88533337538441
"4067",0.902000042842701
"4068",0.887333375479405
"4069",0.89733337595438
"4070",0.904666709636028
"4071",0.910000043222681
"4072",0.964000045787543
"4073",1.04333338288901
"4074",1.13200005376711
"4075",1.28400006098673
"4076",1.51600007200614
"4077",1.70466674763399
"4078",1.8186667530487
"4079",1.93200009176508
"4080",1.98333342753661
"4081",1.8946667566585
"4082",1.77200008416548
"4083",1.72866674877393
"4084",1.72400008188561
"4085",1.64866674497413
"4086",1.53133340606776
"4087",1.44133340179299
"4088",1.38866673262479
"4089",1.28733339447839
"4090",1.178000055952
"4091",1.18933338982364
"4092",1.30133339514335
"4093",1.35733339780321
"4094",1.36200006469153
"4095",1.45133340226797
"4096",1.66933341262241
"4097",1.91866675779844
"4098",2.07666676530304
"4099",2.18266677033777
"4100",2.3140001099091
"4101",2.35266677841234
"4102",2.29066677546749
"4103",2.30866677632245
"4104",2.54933345442017
"4105",2.76400013128296
"4106",2.91400013840757
"4107",3.02266681023563
"4108",3.01866681004564
"4109",2.86333346933437
"4110",2.69200012786314
"4111",2.63733345859995
"4112",2.63666679190161
"4113",2.55066678781683
"4114",2.39466678040723
"4115",2.30466677613246
"4116",2.33400011085905
"4117",2.3813334464406
"4118",2.38000011304393
"4119",2.37000011256896
"4120",2.34400011133403
"4121",2.2633334408359
"4122",2.10866676682296
"4123",1.9220000912901
"4124",1.82600008673035
"4125",1.78400008473545
"4126",1.85400008806027
"4127",1.86266675513859
"4128",1.7806667512438
"4129",1.68866674687403
"4130",1.51933340549779
"4131",1.34133339704325
"4132",1.25733339305346
"4133",1.33066672986994
"4134",1.43000006792136
"4135",1.5426667399394
"4136",1.68666674677903
"4137",1.80666675247873
"4138",1.85933342164693
"4139",1.89600009005517
"4140",1.94400009233505
"4141",1.95066675931836
"4142",1.86066675504359
"4143",1.77466675095881
"4144",1.74533341623222
"4145",1.73466674905891
"4146",1.66533341243242
"4147",1.57666674155431
"4148",1.53066673936943
"4149",1.53666673965442
"4150",1.50000007124618
"4151",1.39800006640144
"4152",1.3213333960933
"4153",1.31533339580831
"4154",1.30266672854001
"4155",1.24866672597515
"4156",1.21666672445523
"4157",1.26000005984679
"4158",1.36333339808819
"4159",1.44800006877631
"4160",1.52000007219613
"4161",1.56666674107934
"4162",1.5320000727661
"4163",1.4500000688713
"4164",1.35466673100988
"4165",1.32466672958496
"4166",1.42266673423971
"4167",1.45333340236296
"4168",1.39666673300477
"4169",1.32866672977495
"4170",1.26533339343344
"4171",1.12933338697379
"4172",0.99133338041914
"4173",0.912666710016007
"4174",0.964666712485875
"4175",1.00400004768744
"4176",0.976000046357512
"4177",0.914666710111002
"4178",0.84866670697617
"4179",0.764000036288053
"4180",0.672000031918287
"4181",0.655333364459996
"4182",0.916000043507665
"4183",0.974666712960849
"4184",0.98333338003916
"4185",0.890666708971063
"4186",0.776000036858022
"4187",0.702666700041542
"4188",0.694000032963231
"4189",0.764000036288053
"4190",0.911333376619344
"4191",1.11333338621383
"4192",1.25333339286347
"4193",1.35000006412156
"4194",1.37666673205482
"4195",1.27466672721008
"4196",1.13866672075043
"4197",1.045333382984
"4198",1.13933338744876
"4199",1.38133339894315
"4200",1.33866673024992
"4201",1.20000005699694
"4202",1.05133338326899
"4203",0.931333377569293
"4204",0.906000043032691
"4205",0.977333379754176
"4206",1.01000004797243
"4207",1.04400004958734
"4208",1.00933338127409
"4209",0.914666710111002
"4210",0.819333372249578
"4211",0.784000037238002
"4212",0.863333374339466
"4213",0.986000046832487
"4214",1.08133338469391
"4215",1.14400005433708
"4216",1.10533338583385
"4217",1.02866671552571
"4218",0.980000046547502
"4219",0.971333379469191
"4220",0.998000047402456
"4221",1.03333338241403
"4222",1.03733338260402
"4223",1.02466671533572
"4224",0.986666713530819
"4225",0.961333378994217
"4226",0.909333376524349
"4227",0.822000039042905
"4228",0.785333370634665
"4229",0.802000038092956
"4230",0.856000040657818
"4231",0.888666708876068
"4232",0.909333376524349
"4233",0.960000045597553
"4234",0.916000043507665
"4235",0.769333369874706
"4236",0.678000032203272
"4237",0.660000031348318
"4238",0.704000033438206
"4239",0.8893333755744
"4240",0.976666713055844
"4241",0.913333376714339
"4242",0.818666705551247
"4243",0.694000032963231
"4244",0.614000029163435
"4245",0.614000029163435
"4246",0.683333365789925
"4247",0.720666700896497
"4248",0.72600003448315
"4249",0.686666699281583
"4250",0.602000028593466
"4251",0.50600002403371
"4252",0.45266668816718
"4253",0.44066668759721
"4254",0.530666691871981
"4255",0.635333363510047
"4256",0.600000028498471
"4257",0.494666690162073
"4258",0.405333352585634
"4259",0.355333350210761
"4260",0.348000016529113
"4261",0.430000020423904
"4262",0.539333358950292
"4263",0.600666695196802
"4264",0.649333364175012
"4265",0.799333371299629
"4266",1.08866671837556
"4267",1.43200006801635
"4268",1.60466674288424
"4269",1.6606667455441
"4270",1.65200007846579
"4271",1.58866674212428
"4272",1.47200006991625
"4273",1.39000006602146
"4274",1.35800006450154
"4275",1.2960000615567
"4276",1.1906667232203
"4277",1.12733338687879
"4278",1.15333338811373
"4279",1.18666672303031
"4280",1.18266672284032
"4281",1.15466672151039
"4282",1.11600005300716
"4283",1.14400005433708
"4284",1.12666672018046
"4285",1.1000000522472
"4286",1.12466672008547
"4287",1.18066672274532
"4288",1.21733339115356
"4289",1.22933339172353
"4290",1.24800005927682
"4291",1.26800006022677
"4292",1.25466672626014
"4293",1.22066672464522
"4294",1.22533339153354
"4295",1.24200005899183
"4296",1.17733338925367
"4297",1.10466671913552
"4298",1.07866671790058
"4299",1.13200005376711
"4300",1.14666672113041
"4301",1.05200004996732
"4302",1.11000005272217
"4303",1.10400005243719
"4304",1.23133339181853
"4305",1.33200006326661
"4306",1.42600006773137
"4307",1.4246667343347
"4308",1.40800006687641
"4309",1.2180000578519
"4310",1.13200005376711
"4311",1.21866672455023
"4312",1.48666673727954
"4313",1.43400006811135
"4314",1.2686667269251
"4315",1.14000005414709
"4316",1.04200004949234
"4317",0.923333377189313
"4318",0.892666709066058
"4319",0.92200004379265
"4320",0.968666712675864
"4321",1.04400004958734
"4322",1.09066671847055
"4323",1.08200005139224
"4324",1.03600004920736
"4325",0.958000045502558
"4326",0.925333377284308
"4327",0.880000041797757
"4328",0.945333378234257
"4329",0.921333377094319
"4330",0.867333374529456
"4331",0.770000036573038
"4332",0.686666699281583
"4333",0.647333364080017
"4334",0.614666695861767
"4335",0.616666695956762
"4336",0.729333367974808
"4337",0.762666702891389
"4338",0.752666702416415
"4339",0.654666697761665
"4340",0.569333360375216
"4341",0.527333358380323
"4342",0.596000028308481
"4343",0.667333365029966
"4344",0.623333362940078
"4345",0.532000025268644
"4346",0.456666688357169
"4347",0.418000019853935
"4348",0.44866668797719
"4349",0.55466669301192
"4350",0.57933336085019
"4351",0.529333358475318
"4352",0.545333359235277
"4353",0.574666693961869
"4354",0.548666692726935
"4355",0.522666691492001
"4356",0.529333358475318
"4357",0.541333359045287
"4358",0.525333358285328
"4359",0.5100000242237
"4360",0.494000023463741
"4361",0.47333335581546
"4362",0.437333354105552
"4363",0.393333352015664
"4364",0.382666684842358
"4365",0.411333352870618
"4366",0.45266668816718
"4367",0.48533335638543
"4368",0.523333358190333
"4369",0.532000025268644
"4370",0.528000025078654
"4371",0.482666689592103
"4372",0.487333356480425
"4373",0.54666669263194
"4374",0.500666690447057
"4375",0.471333355720465
"4376",0.480000022798777
"4377",0.534000025363639
"4378",0.58733336123017
"4379",0.686000032583252
"4380",0.822000039042905
"4381",0.916000043507665
"4382",0.990000047022477
"4383",1.00333338098911
"4384",1.07666671780559
"4385",1.22400005813688
"4386",1.41666673395472
"4387",1.45533340245796
"4388",1.437333401603
"4389",1.64533341148247
"4390",1.6333334109125
"4391",1.42266673423971
"4392",1.21000005747192
"4393",1.10533338583385
"4394",1.06600005063228
"4395",1.01333338146408
"4396",0.964000045787543
"4397",0.951333378519242
"4398",0.98333338003916
"4399",1.10533338583385
"4400",1.19000005652197
"4401",1.14733338782874
"4402",1.03533338250903
"4403",0.918666710300992
"4404",0.81600003875792
"4405",0.798000037902966
"4406",0.845333373484512
"4407",0.84466670678618
"4408",0.81200003856793
"4409",0.771333369969701
"4410",0.704666700136537
"4411",0.652000030968338
"4412",0.614000029163435
"4413",0.600666695196802
"4414",0.71800003410317
"4415",0.814666705361257
"4416",0.827333372629558
"4417",0.735333368259793
"4418",0.658000031253323
"4419",0.646000030683354
"4420",0.6933333662649
"4421",0.773333370064696
"4422",0.894000042462721
"4423",1.0200000484474
"4424",1.08666671828056
"4425",1.04600004968233
"4426",1.0073333811791
"4427",0.979333379849171
"4428",0.955333378709232
"4429",0.922666710490982
"4430",0.974666712960849
"4431",1.02333338193906
"4432",1.01800004835241
"4433",0.98333338003916
"4434",0.930666710870961
"4435",0.900000042747706
"4436",0.882000041892752
"4437",0.831333372819548
"4438",0.780666703746344
"4439",0.785333370634665
"4440",0.777333370254686
"4441",0.71000003372319
"4442",0.639333363700037
"4443",0.597333361705144
"4444",0.588666694626833
"4445",0.642000030493364
"4446",0.85266670716616
"4447",1.00000004749745
"4448",0.96266671239088
"4449",0.819333372249578
"4450",0.709333367024859
"4451",0.688000032678246
"4452",0.697333366454889
"4453",0.688000032678246
"4454",0.657333364554991
"4455",0.600000028498471
"4456",0.625333363035073
"4457",0.736000034958124
"4458",0.886666708781073
"4459",0.946000044932589
"4460",0.964666712485875
"4461",0.956000045407563
"4462",0.903333376239364
"4463",0.886000042082742
"4464",0.986666713530819
"4465",1.1906667232203
"4466",1.22333339143855
"4467",1.1886667231253
"4468",1.33933339694825
"4469",1.54000007314608
"4470",1.56400007428601
"4471",1.48200007039122
"4472",1.42000006744638
"4473",1.41666673395472
"4474",1.35666673110488
"4475",1.43466673480968
"4476",1.79066675171877
"4477",2.13333343466123
"4478",2.11600010050461
"4479",1.96333342658666
"4480",1.99266676131325
"4481",2.06066676454308
"4482",2.05933343114642
"4483",2.33666677765238
"4484",2.53266678696188
"4485",2.60400012368336
"4486",2.44266678268711
"4487",2.25600010715425
"4488",2.21266677176269
"4489",2.20200010458939
"4490",2.01866676254819
"4491",1.75666675010386
"4492",1.56933340787267
"4493",1.49266673756453
"4494",1.41266673376473
"4495",1.30533339533334
"4496",1.23400005861185
"4497",1.23000005842187
"4498",1.20000005699694
"4499",1.11866671980048
"4500",1.045333382984
"4501",1.02400004863739
"4502",1.00266671429078
"4503",0.966000045882538
"4504",0.936000044457614
"4505",0.940000044647604
"4506",0.938000044552609
"4507",0.894000042462721
"4508",0.842000039992854
"4509",0.826000039232895
"4510",0.861333374244471
"4511",0.888666708876068
"4512",0.887333375479405
"4513",0.978000046452507
"4514",1.11933338649881
"4515",1.18533338963365
"4516",1.16600005538203
"4517",1.19466672341029
"4518",1.32800006307662
"4519",1.46000006934628
"4520",1.51266673851448
"4521",1.53800007305108
"4522",1.5806667417443
"4523",1.55333340711271
"4524",1.46400006953627
"4525",1.42133340084304
"4526",1.44066673509466
"4527",1.42933340122302
"4528",1.44066673509466
"4529",1.47000006982125
"4530",1.52266673898945
"4531",1.51866673879946
"4532",1.45400006906129
"4533",1.40666673347975
"4534",1.41333340046306
"4535",1.41800006735139
"4536",1.38866673262479
"4537",1.3720000651665
"4538",1.42400006763637
"4539",1.61400007666089
"4540",1.76266675038884
"4541",1.64666674487914
"4542",1.64133341129248
"4543",1.6353334110075
"4544",1.51866673879946
"4545",1.46866673642459
"4546",1.36400006478652
"4547",1.18800005642697
"4548",1.06066671704563
"4549",0.973333379564186
"4550",0.992666713815803
"4551",1.12066671989548
"4552",1.09733338545387
"4553",0.962000045692548
"4554",0.861333374244471
"4555",0.827333372629558
"4556",0.856000040657818
"4557",0.942666711440931
"4558",1.06066671704563
"4559",1.14600005443208
"4560",1.25533339295847
"4561",1.28666672778005
"4562",1.23733339210351
"4563",1.18666672303031
"4564",1.0853333848839
"4565",0.986000046832487
"4566",0.908000043127686
"4567",1.01400004816242
"4568",1.49866673784951
"4569",1.56266674088935
"4570",1.54200007324107
"4571",1.57400007476099
"4572",1.72200008179061
"4573",1.7913334184171
"4574",1.82266675323869
"4575",1.95133342601669
"4576",2.21133343836603
"4577",2.42066678164216
"4578",2.52866678677189
"4579",2.55266678791183
"4580",2.53533345375521
"4581",2.45866678344707
"4582",2.27066677451755
"4583",2.05800009774975
"4584",1.91000009072013
"4585",1.77533341765714
"4586",1.57933340834764
"4587",1.3866667325298
"4588",1.28933339457338
"4589",1.28066672749507
"4590",1.32733339637828
"4591",1.42000006744638
"4592",1.52466673908445
"4593",1.55800007400103
"4594",1.45066673556964
"4595",1.32800006307662
"4596",1.30533339533334
"4597",1.31000006222166
"4598",1.30200006184168
"4599",1.34400006383657
"4600",1.36200006469153
"4601",1.34800006402656
"4602",1.24800005927682
"4603",1.14866672122541
"4604",1.13066672037045
"4605",1.14000005414709
"4606",1.18600005633198
"4607",1.28400006098673
"4608",1.35000006412156
"4609",1.29533339485837
"4610",1.11000005272217
"4611",0.949333378424247
"4612",0.873333374814441
"4613",0.872666708116109
"4614",0.887333375479405
"4615",0.8893333755744
"4616",0.890000042272732
"4617",0.89333337576439
"4618",0.908000043127686
"4619",0.930666710870961
"4620",0.959333378899222
"4621",1.01733338165407
"4622",1.10600005253218
"4623",1.15466672151039
"4624",1.13666672065544
"4625",1.13400005386211
"4626",1.15533338820872
"4627",1.17266672236534
"4628",1.21133339086858
"4629",1.29733339495336
"4630",1.45466673575963
"4631",1.55066674031938
"4632",1.54933340692272
"4633",1.6480000782758
"4634",1.63866674449916
"4635",1.58866674212428
"4636",1.44066673509466
"4637",1.28866672787505
"4638",1.24733339257849
"4639",1.29200006136671
"4640",1.27933339409841
"4641",1.20533339058359
"4642",1.1126667195155
"4643",1.04333338288901
"4644",0.975333379659181
"4645",0.968000045977533
"4646",1.02266671524073
"4647",1.00400004768744
"4648",0.942666711440931
"4649",0.840000039897859
"4650",0.770666703271369
"4651",0.723333367689823
"4652",0.665333364934971
"4653",0.653333364365002
"4654",0.843333373389517
"4655",0.800666704696293
"4656",0.667333365029966
"4657",0.577333360755195
"4658",0.561333359995236
"4659",0.628666696526731
"4660",0.724000034388155
"4661",0.804666704886282
"4662",0.867333374529456
"4663",0.886666708781073
"4664",0.86466670773613
"4665",0.815333372059589
"4666",0.786000037332997
"4667",0.782000037143007
"4668",0.738666701751451
"4669",0.672666698616619
"4670",0.655333364459996
"4671",0.740666701846446
"4672",0.838000039802864
"4673",0.857333374054482
"4674",0.823333372439568
"4675",0.798666704601298
"4676",0.776000036858022
"4677",0.763333369589721
"4678",0.769333369874706
"4679",0.786000037332997
"4680",0.826000039232895
"4681",0.784666703936333
"4682",0.706000033533201
"4683",0.704666700136537
"4684",0.622666696241746
"4685",0.483333356290435
"4686",0.420666686647261
"4687",0.42000001994893
"4688",0.450666688072185
"4689",0.464666688737149
"4690",0.461333355245491
"4691",0.432000020518899
"4692",0.354666683512429
"4693",0.305333347835888
"4694",0.274666679712633
"4695",0.260666679047669
"4696",0.320666681897516
"4697",0.382666684842358
"4698",0.426666686932246
"4699",0.362666683892409
"4700",0.336000015959144
"4701",0.381333351445695
"4702",0.44066668759721
"4703",0.55466669301192
"4704",0.636000030208379
"4705",0.696000033058226
"4706",0.710666700421522
"4707",0.728666701276476
"4708",0.797333371204635
"4709",0.870000041322783
"4710",0.871333374719446
"4711",0.887333375479405
"4712",0.963333379089211
"4713",1.04666671638067
"4714",1.04066671609568
"4715",1.04866671647566
"4716",1.16933338887369
"4717",1.41733340065305
"4718",1.62200007704087
"4719",1.73533341575724
"4720",1.84000008739531
"4721",1.90200009034015
"4722",1.87266675561356
"4723",1.80733341917706
"4724",1.74200008274056
"4725",1.69466674715901
"4726",1.71200008131564
"4727",1.72533341528227
"4728",1.66600007913075
"4729",1.59000007552095
"4730",1.52933340597277
"4731",1.42600006773137
"4732",1.30800006212667
"4733",1.23200005851686
"4734",1.22733339162854
"4735",1.17000005557202
"4736",1.13933338744876
"4737",1.1360000539571
"4738",1.14266672094042
"4739",1.10533338583385
"4740",1.0200000484474
"4741",0.952000045217574
"4742",0.976000046357512
"4743",0.98333338003916
"4744",0.980666713245834
"4745",1.02066671514573
"4746",0.949333378424247
"4747",0.862666707641135
"4748",0.798666704601298
"4749",0.74666670213143
"4750",0.816666705456252
"4751",0.842000039992854
"4752",0.84466670678618
"4753",0.829333372724553
"4754",0.855333373959487
"4755",0.884000041987747
"4756",0.882666708591084
"4757",0.892666709066058
"4758",1.04066671609568
"4759",1.14066672084543
"4760",1.15600005490705
"4761",1.15333338811373
"4762",1.12733338687879
"4763",1.10733338592884
"4764",1.08800005167723
"4765",1.09533338535887
"4766",1.1506667213204
"4767",1.16600005538203
"4768",1.12400005338714
"4769",1.07866671790058
"4770",1.04866671647566
"4771",1.03666671590569
"4772",1.02466671533572
"4773",1.0073333811791
"4774",1.0073333811791
"4775",1.07400005101226
"4776",1.08200005139224
"4777",1.08066671799558
"4778",1.02933338222404
"4779",1.0053333810841
"4780",0.997333380704125
"4781",0.982666713340829
"4782",0.99133338041914
"4783",1.08800005167723
"4784",1.13533338725877
"4785",1.09466671866054
"4786",1.06600005063228
"4787",1.04866671647566
"4788",1.03000004892237
"4789",1.00333338098911
"4790",1.0706667175206
"4791",1.15400005481206
"4792",1.17733338925367
"4793",1.14466672103542
"4794",1.13733338735377
"4795",1.21000005747192
"4796",1.31333339571332
"4797",1.36266673138986
"4798",1.44533340198298
"4799",1.67866674639905
"4800",1.81000008597039
"4801",1.72266674848894
"4802",1.60333340948758
"4803",1.5826667418393
"4804",1.56266674088935
"4805",1.52800007257611
"4806",1.61200007656589
"4807",1.6626667456391
"4808",1.6226667437392
"4809",1.56733340777767
"4810",1.42066673414471
"4811",1.32933339647328
"4812",1.34800006402656
"4813",1.31466672910998
"4814",1.27200006041676
"4815",1.25800005975179
"4816",1.33200006326661
"4817",1.4920000708662
"4818",1.65400007856078
"4819",1.82000008644536
"4820",1.92800009157509
"4821",1.95800009300001
"4822",1.93933342544672
"4823",1.94533342573171
"4824",1.94666675912837
"4825",1.88466675618353
"4826",1.74933341642221
"4827",1.63666674440416
"4828",1.57133340796766
"4829",1.50733340492782
"4830",1.44533340198298
"4831",1.46000006934628
"4832",1.58200007514097
"4833",1.65866674544911
"4834",1.68333341328738
"4835",1.68466674668404
"4836",1.61400007666089
"4837",1.48866673737454
"4838",1.45733340255295
"4839",1.43800006830133
"4840",1.37933339884815
"4841",1.28533339438339
"4842",1.18600005633198
"4843",1.04400004958734
"4844",0.918666710300992
"4845",0.875333374909436
"4846",0.978000046452507
"4847",0.996666714005793
"4848",0.967333379279201
"4849",0.972000046167523
"4850",0.891333375669395
"4851",0.752000035718083
"4852",0.632000030018389
"4853",0.593333361515154
"4854",0.621333362845083
"4855",0.633333363415053
"4856",0.770666703271369
"4857",0.948000045027584
"4858",0.933333377664288
"4859",0.784000037238002
"4860",0.622666696241746
"4861",0.530666691871981
"4862",0.661333364744981
"4863",0.762666702891389
"4864",0.8893333755744
"4865",1.00000004749745
"4866",0.929333377474298
"4867",0.742000035243109
"4868",0.570666693771879
"4869",0.574000027263537
"4870",0.769333369874706
"4871",0.738666701751451
"4872",0.683333365789925
"4873",0.614000029163435
"4874",0.554000026313588
"4875",0.482666689592103
"4876",0.416666686457271
"4877",0.380666684747363
"4878",0.45266668816718
"4879",0.470000022323802
"4880",0.488666689877088
"4881",0.561333359995236
"4882",0.676000032108277
"4883",0.908000043127686
"4884",0.942666711440931
"4885",0.86466670773613
"4886",0.900000042747706
"4887",1.07133338421894
"4888",1.29000006127171
"4889",1.27933339409841
"4890",1.23866672550018
"4891",1.19000005652197
"4892",1.14266672094042
"4893",1.09066671847055
"4894",1.05666671685564
"4895",1.04333338288901
"4896",1.03400004911236
"4897",1.02466671533572
"4898",1.01466671486075
"4899",0.992000047117472
"4900",0.970000046072528
"4901",0.948666711725915
"4902",0.935333377759283
"4903",0.933333377664288
"4904",0.924666710585977
"4905",0.91400004341267
"4906",0.924666710585977
"4907",1.03866671600069
"4908",1.14200005424209
"4909",1.18133338944366
"4910",1.24266672569017
"4911",1.39866673309977
"4912",1.79733341870209
"4913",2.66600012662821
"4914",3.6080001713708
"4915",5.11800024309196
"4916",6.63666698189142
"4917",7.56733369276238
"4918",7.66733369751212
"4919",7.57800035993569
"4920",6.81800032383762
"4921",5.79133360840691
"4922",5.32266691947977
"4923",5.12466691007527
"4924",4.8260002292227
"4925",4.22600020072423
"4926",3.69266684205892
"4927",3.47400016500615
"4928",3.26666682182501
"4929",2.89066680396597
"4930",2.4973334519503
"4931",2.24933344017093
"4932",2.11133343361629
"4933",1.90400009043515
"4934",1.66133341224243
"4935",1.4920000708662
"4936",1.42933340122302
"4937",1.33066672986994
"4938",1.19866672360028
"4939",1.10666671923051
"4940",1.17133338896868
"4941",1.35066673081989
"4942",1.32866672977495
"4943",1.21466672436024
"4944",1.23400005861185
"4945",1.53133340606776
"4946",1.829333420222
"4947",1.86800008872524
"4948",1.85733342155193
"4949",1.73800008255057
"4950",1.55000007362105
"4951",1.3866667325298
"4952",1.26933339362343
"4953",1.18800005642697
"4954",1.13000005367212
"4955",1.20000005699694
"4956",1.28533339438339
"4957",1.32533339628329
"4958",1.37666673205482
"4959",1.46800006972626
"4960",1.56533340768268
"4961",1.67400007951073
"4962",1.71733341490229
"4963",1.68666674677903
"4964",1.698666747349
"4965",1.81600008625537
"4966",1.88000008929521
"4967",1.79866675209875
"4968",1.73200008226559
"4969",1.70400008093566
"4970",1.67666674630406
"4971",1.64200007799082
"4972",1.86400008853525
"4973",2.60466679038169
"4974",2.85933346914438
"4975",2.88600013707764
"4976",2.92000013869256
"4977",3.01666680995064
"4978",3.24000015389174
"4979",3.5426668349343
"4980",3.88133351768677
"4981",3.96466685497823
"4982",3.8186668480436
"4983",3.6080001713708
"4984",3.32266682448486
"4985",3.09600014705211
"4986",2.88400013698265
"4987",2.67933346059484
"4988",2.486666784777
"4989",2.29333344226082
"4990",2.09733343295132
"4991",1.91333342421179
"4992",1.75066674981887
"4993",1.63000007742085
"4994",1.54600007343106
"4995",1.48666673727954
"4996",1.41533340055806
"4997",1.36800006497651
"4998",1.3720000651665
"4999",1.31800006260164
"5000",1.24400005908683
"5001",1.25200005946681
"5002",1.29333339476337
"5003",1.23600005870685
"5004",1.18600005633198
"5005",1.31666672920498
"5006",1.47333340331291
"5007",1.44200006849132
"5008",1.32800006307662
"5009",1.22133339134355
"5010",1.1526667214154
"5011",1.15333338811373
"5012",1.20266672379027
"5013",1.28266672759006
"5014",1.46800006972626
"5015",1.66000007884577
"5016",1.75066674981887
"5017",1.71466674810896
"5018",1.67066674601908
"5019",1.65466674525912
"5020",1.65800007875077
"5021",1.57800007495098
"5022",1.52733340587777
"5023",1.48000007029623
"5024",1.32666672967995
"5025",1.17933338934866
"5026",1.06800005072728
"5027",1.00133338089411
"5028",0.950000045122579
"5029",0.85666670735615
"5030",0.800000037997961
"5031",0.902666709541033
"5032",0.898000042652711
"5033",0.748666702226425
"5034",0.632000030018389
"5035",0.554000026313588
"5036",0.516666691207016
"5037",0.50600002403371
"5038",0.519333358000343
"5039",0.549333359425267
"5040",0.577333360755195
"5041",0.625333363035073
"5042",0.670000031823292
"5043",0.7586667027014
"5044",0.903333376239364
"5045",1.09333338526388
"5046",1.29466672816003
"5047",1.38200006564148
"5048",1.39466673290978
"5049",1.439333401698
"5050",1.4520000689663
"5051",1.36733339827818
"5052",1.31533339580831
"5053",1.45733340255295
"5054",1.69666674725401
"5055",1.99333342801159
"5056",2.3793334463456
"5057",2.55266678791183
"5058",2.49533345185531
"5059",2.32733344387574
"5060",2.1453334352312
"5061",1.99133342791659
"5062",1.88600008958019
"5063",1.81266675276371
"5064",1.72533341528227
"5065",1.57666674155431
"5066",1.43466673480968
"5067",1.30733339542833
"5068",1.21933339124856
"5069",1.16066672179538
"5070",1.11733338640382
"5071",1.09600005205721
"5072",1.12733338687879
"5073",1.22000005794689
"5074",1.45333340236296
"5075",1.7533334166122
"5076",1.90866675732347
"5077",2.04800009727478
"5078",2.27466677470754
"5079",2.36800011247396
"5080",2.26066677404257
"5081",2.18400010373443
"5082",2.10666676672796
"5083",1.96466675998333
"5084",1.79866675209875
"5085",1.74600008293055
"5086",1.84066675409364
"5087",1.93800009205006
"5088",1.88266675608854
"5089",1.72000008169562
"5090",1.60066674269425
"5091",1.52733340587777
"5092",1.43533340150801
"5093",1.31800006260164
"5094",1.23133339181853
"5095",1.17666672255533
"5096",1.10200005234219
"5097",1.01466671486075
"5098",0.952000045217574
"5099",0.966000045882538
"5100",1.01600004825741
"5101",1.01400004816242
"5102",1.05666671685564
"5103",1.12000005319715
"5104",1.1526667214154
"5105",1.2306667251202
"5106",1.36866673167485
"5107",1.39133339941812
"5108",1.31600006250665
"5109",1.26200005994178
"5110",1.25866672645013
"5111",1.24066672559517
"5112",1.24266672569017
"5113",1.44466673528465
"5114",1.86000008834526
"5115",2.28666677527751
"5116",2.51533345280526
"5117",2.57333345556011
"5118",2.61066679066668
"5119",2.65733345954989
"5120",2.70333346173478
"5121",2.76333346458462
"5122",2.81666680045115
"5123",2.82066680064114
"5124",2.72133346258973
"5125",2.57800012244843
"5126",2.45666678335207
